ISBN,Sale,Score,Price
9791191766790,768,9.4,"13,500"
9791191766691,"1,182",9.9,"14,400"
9791191766684,"1,080",9.8,"11,700"
9791191766578,174,9.5,"14,400"
9791191766479,"2,313",8.2,"13,950"
9791191766462,60,9.6,"15,120"
9791191766448,600,9.4,"13,320"
9791191766349,"2,418",9.3,"14,220"
9791191766318,"6,519",9.8,"10,800"
9791191766172,48,8.0,"43,000"
9791191766103,"1,986",9.8,"11,700"
9791191766080,228,9.8,"11,700"
9791191748147,126,10.0,"13,500"
9791191731071,"1,440",8.5,"15,120"
9791191731019,60,9.4,"14,400"
9791191724004,"2,217",9.6,"11,700"
9791191718034,522,9.3,"14,400"
9791191718003,252,9.6,"14,400"
9791191716030,"3,096",9.8,"14,400"
9791191669022,936,9.9,"14,400"
9791191669015,258,9.5,"11,700"
9791191667110,"5,868",9.6,"11,700"
9791191667103,"6,261",9.9,"11,700"
9791191667004,90,,"11,700"
9791191625158,180,9.6,"15,300"
9791191625035,204,8.9,"16,200"
9791191618037,246,9.6,"14,220"
9791191610017,,,"13,110"
9791191609004,72,10.0,"12,350"
9791191602128,12,9.5,"13,320"
9791191602043,264,9.7,"14,220"
9791191602012,120,9.4,"13,950"
9791191592030,192,9.1,"14,400"
9791191587067,537,9.0,"16,200"
9791191583984,"2,166",9.6,"17,820"
9791191583977,"1,782",9.8,"13,500"
9791191583793,"5,490",9.6,"15,120"
9791191583779,"1,206",9.2,"14,400"
9791191583601,468,9.6,"11,250"
9791191583564,450,9.4,"15,750"
9791191583533,144,9.1,"17,100"
9791191583526,"28,527",9.9,"12,420"
9791191583410,720,9.7,"12,420"
9791191583403,"4,449",9.8,"11,700"
9791191583229,174,8.8,"12,420"
9791191583212,"5,961",9.7,"12,150"
9791191583175,552,9.9,"11,700"
9791191583120,396,9.5,"13,500"
9791191583052,"2,298",9.9,"11,250"
9791191583007,36,,"13,950"
9791191560060,873,9.7,"14,220"
9791191560039,84,9.7,"14,220"
9791191536010,192,9.9,"12,240"
9791191536003,48,10.0,"11,160"
9791191521023,,9.7,"17,010"
9791191521009,366,9.1,"14,220"
9791191517101,618,8.8,"17,550"
9791191517040,222,9.8,"16,200"
9791191509113,150,10.0,"14,850"
9791191505009,"2,052",9.8,"14,400"
9791191496055,"3,330",9.9,"10,800"
9791191496048,"8,022",9.9,"9,900"
9791191496024,"9,792",9.8,"9,900"
9791191496017,"3,060",9.9,"10,800"
9791191477078,96,9.8,"14,400"
9791191464559,438,8.9,"14,400"
9791191464429,72,9.0,"14,400"
9791191464054,168,9.8,"17,820"
9791191464030,258,9.6,"14,400"
9791191462050,"1,368",9.9,"16,650"
9791191462029,"2,520",9.5,"15,300"
9791191462005,"1,476",9.8,"13,500"
9791191439083,612,9.7,"13,500"
9791191439076,"1,758",9.5,"15,120"
9791191439052,336,9.4,"14,400"
9791191439014,612,9.2,"14,400"
9791191438406,"51,405",9.3,"15,750"
9791191438109,180,9.4,"13,500"
9791191438093,114,,"33,250"
9791191438086,708,8.7,"12,150"
9791191438079,"1,014",9.9,"25,200"
9791191438024,"14,220",9.4,"12,420"
9791191433050,408,9.8,"12,600"
9791191432183,204,9.9,"25,200"
9791191432169,72,9.5,"25,200"
9791191432091,678,9.3,"13,500"
9791191432039,222,9.6,"25,200"
9791191432015,"1,092",9.6,"19,800"
9791191426090,"1,152",10.0,"12,600"
9791191425963,516,10.0,"14,220"
9791191425901,588,9.7,"13,320"
9791191425895,12,9.7,"11,700"
9791191425840,"1,884",9.9,"11,700"
9791191425765,"1,638",8.7,"13,320"
9791191425758,"2,988",9.8,"10,800"
9791191425604,"10,458",8.9,"16,200"
9791191425581,"3,738",8.9,"19,800"
9791191425567,"1,746",9.6,"10,800"
9791191425499,,9.8,"9,900"
9791191420159,84,9.4,"14,220"
9791191412000,"1,716",9.7,"12,600"
9791191401028,54,9.4,"14,220"
9791191401011,522,9.4,"14,220"
9791191393385,"3,468",9.8,"16,020"
9791191393200,"1,845",9.4,"13,500"
9791191393170,"1,074",9.7,"13,500"
9791191393163,"4,248",9.1,"14,400"
9791191393156,348,9.7,"15,120"
9791191393095,102,9.1,"13,500"
9791191393026,303,9.6,"13,500"
9791191378047,"1,512",9.6,"15,300"
9791191378023,"7,374",9.8,"13,500"
9791191369137,"2,400",9.8,"13,500"
9791191360233,"16,251",9.8,"16,200"
9791191360196,"6,675",8.0,"15,300"
9791191360073,"2,142",9.9,"11,700"
9791191360042,420,8.7,"15,300"
9791191349054,"4,476",9.7,"10,800"
9791191347456,"25,848",9.4,"13,500"
9791191347418,"4,110",9.3,"14,400"
9791191347371,600,9.4,"14,400"
9791191347333,,8.9,"14,400"
9791191347296,132,9.4,"12,420"
9791191347265,72,8.2,"13,500"
9791191347227,36,8.7,"13,500"
9791191347180,"17,082",9.2,"16,200"
9791191347166,180,9.7,"12,600"
9791191347111,852,8.7,"15,300"
9791191347050,"1,098",9.3,"13,500"
9791191347012,756,9.5,"12,600"
9791191347005,"1,794",9.6,"13,500"
9791191334128,354,9.8,"15,300"
9791191334029,168,9.5,"17,550"
9791191328271,774,9.4,"14,850"
9791191328233,"5,733",9.1,"15,300"
9791191328165,"9,882",9.4,"17,820"
9791191328158,"40,884",9.4,"19,800"
9791191328141,714,8.8,"16,020"
9791191328103,"1,104",8.1,"16,020"
9791191328066,"1,464",9.5,"17,550"
9791191328042,"2,172",9.6,"16,020"
9791191311044,"1,248",8.0,"13,050"
9791191311020,"4,170",9.4,"18,000"
9791191309102,"2,034",9.9,"15,120"
9791191309041,"1,014",9.9,"15,120"
9791191309003,702,9.6,"14,400"
9791191308976,498,9.9,"13,500"
9791191308440,"1,812",9.6,"14,400"
9791191308365,258,9.0,"15,300"
9791191308303,"1,803",9.6,"17,820"
9791191308273,"1,236",9.8,"11,700"
9791191308266,,,
9791191308242,684,9.6,"14,400"
9791191308235,372,10.0,"12,420"
9791191308228,"2,136",9.3,"15,300"
9791191308198,"4,032",8.5,"13,050"
9791191308181,852,9.9,"12,600"
9791191308105,762,9.9,"13,320"
9791191308006,618,9.3,"13,500"
9791191307719,48,9.5,"12,600"
9791191307597,72,9.5,"12,600"
9791191307375,180,8.2,"14,850"
9791191292213,,8.9,"14,400"
9791191290004,138,8.9,"15,300"
9791191283709,84,9.8,"13,500"
9791191283136,30,9.5,"13,050"
9791191280333,"204,915",9.7,"10,350"
9791191280319,"1,056",9.4,"10,800"
9791191278552,192,9.5,"12,600"
9791191278491,294,9.6,"19,800"
9791191278415,486,10.0,"25,200"
9791191278392,210,9.3,"13,500"
9791191278361,90,9.3,"12,600"
9791191278132,54,9.6,"13,050"
9791191260892,180,8.9,"10,800"
9791191257083,96,10.0,"13,320"
9791191253382,558,9.7,"13,320"
9791191253368,234,9.3,"14,220"
9791191253313,726,9.7,"14,220"
9791191253290,12,9.8,"13,320"
9791191248388,72,9.4,"14,400"
9791191248333,96,9.9,"11,700"
9791191248319,48,9.5,"15,300"
9791191248302,552,9.0,"12,600"
9791191248265,"1,092",9.8,"14,400"
9791191248111,"2,196",9.7,"15,300"
9791191248043,948,9.8,"11,700"
9791191248036,102,8.9,"13,500"
9791191247114,"4,890",9.7,"13,500"
9791191247053,990,9.4,"15,750"
9791191247039,330,8.9,"13,500"
9791191247022,552,9.5,"16,650"
9791191247008,378,9.0,"14,400"
9791191228618,"1,878",10.0,"14,850"
9791191228441,240,9.7,"13,500"
9791191228366,"83,316",9.2,"19,800"
9791191228007,"1,704",9.2,"14,400"
9791191221077,30,9.3,"14,400"
9791191221008,108,9.8,"13,500"
9791191214932,"1,152",9.1,"13,500"
9791191214819,102,9.7,"16,200"
9791191214758,696,9.1,"16,650"
9791191214734,714,,"13,320"
9791191214628,564,9.3,"14,850"
9791191214611,270,7.5,"13,320"
9791191214413,,8.3,"12,420"
9791191214406,24,9.7,"16,200"
9791191214376,"100,614",9.5,"16,200"
9791191214253,24,8.3,"16,200"
9791191211467,"23,769",9.3,"15,300"
9791191211207,"12,636",9.5,"15,300"
9791191211146,804,9.6,"13,050"
9791191211009,"1,446",9.5,"15,300"
9791191209808,789,9.8,"13,050"
9791191209785,198,9.8,"13,500"
9791191209778,792,9.8,"12,420"
9791191209563,72,9.5,"13,500"
9791191209495,444,9.5,"12,150"
9791191209020,"6,084",9.5,"14,850"
9791191204063,"8,259",9.8,"10,800"
9791191204049,240,9.8,"10,800"
9791191204032,948,10.0,"10,800"
9791191204025,774,9.9,"10,080"
9791191204018,"1,668",9.7,"10,800"
9791191204001,210,9.5,"10,350"
9791191200034,228,,"7,920"
9791191197051,12,10.0,"11,700"
9791191194128,870,9.5,"15,300"
9791191194104,"1,608",9.7,"14,400"
9791191193152,702,9.3,"11,700"
9791191193138,"1,800",9.5,"11,700"
9791191193053,348,9.2,"11,700"
9791191187908,"2,370",9.7,"16,200"
9791191187892,"1,068",9.6,"13,500"
9791191187786,690,9.8,"17,100"
9791191187779,672,9.7,"13,500"
9791191187694,306,9.4,"10,080"
9791191187564,"2,274",9.5,"10,800"
9791191187496,"4,686",9.5,"17,550"
9791191187298,"1,002",9.7,"45,000"
9791191183115,"2,208",10.0,"21,420"
9791191183092,"2,340",10.0,"22,320"
9791191183078,"4,938",10.0,"21,600"
9791191183030,"3,942",9.2,"14,400"
9791191183009,"5,178",9.8,"17,820"
9791191156294,"1,344",9.9,"12,600"
9791191156164,"2,766",9.7,"12,600"
9791191156126,"11,160",9.7,"11,700"
9791191156041,"1,752",9.8,"10,800"
9791191142143,12,,"8,100"
9791191142129,24,,"8,100"
9791191136036,"2,040",8.9,"13,500"
9791191133035,642,8.5,"16,650"
9791191131116,,,"11,700"
9791191131086,798,9.4,"11,700"
9791191131062,78,,"11,700"
9791191122060,456,8.6,"14,400"
9791191122053,192,9.4,"17,100"
9791191119848,"1,110",9.2,"13,050"
9791191119640,"15,462",9.5,"14,400"
9791191119565,546,9.7,"16,020"
9791191119367,"7,599",9.8,"10,800"
9791191119343,414,9.9,"11,700"
9791191119312,,9.9,"10,800"
9791191119305,"3,663",9.4,"13,500"
9791191119275,528,9.4,"14,220"
9791191119121,"21,456",9.7,"15,750"
9791191119114,"2,790",9.9,"11,250"
9791191119008,228,8.9,"11,700"
9791191117738,"1,356",9.4,"16,650"
9791191115086,96,9.7,"14,220"
9791191114157,282,9.2,"14,850"
9791191114126,"1,458",9.6,"14,220"
9791191114102,"5,544",9.6,"29,700"
9791191114058,"2,346",9.5,"14,400"
9791191104226,"4,044",9.6,"13,500"
9791191104189,"3,174",9.0,"13,500"
9791191104165,,9.8,"13,500"
9791191104103,156,10.0,"13,500"
9791191104066,360,9.6,"13,500"
9791191104028,444,9.7,"12,600"
9791191075014,,10.0,"25,200"
9791191071580,474,9.6,"13,500"
9791191071573,510,9.3,"13,050"
9791191071498,60,9.5,"12,600"
9791191071412,24,9.9,"14,850"
9791191071344,,9.7,"12,600"
9791191071320,12,9.4,"13,500"
9791191071238,"1,170",9.5,"12,600"
9791191071214,90,9.5,"12,150"
9791191071160,24,9.2,"12,600"
9791191071139,402,9.4,"13,500"
9791191071115,"2,160",9.2,"13,500"
9791191071030,"3,018",8.9,"12,150"
9791191071023,858,9.4,"13,050"
9791191071016,972,9.1,"13,050"
9791191056990,"11,487",9.8,"15,750"
9791191056969,168,9.1,"16,650"
9791191056938,"3,912",9.3,"13,500"
9791191056921,"2,310",9.5,"14,400"
9791191056877,,,
9791191056860,156,9.6,"14,220"
9791191056853,"4,518",9.0,"15,750"
9791191056624,"2,952",9.7,"17,820"
9791191056594,"2,688",9.3,"14,220"
9791191056587,198,9.5,"15,300"
9791191056556,"45,981",9.1,"14,220"
9791191056532,84,9.0,"14,850"
9791191056518,396,9.8,"14,850"
9791191056501,198,9.5,"14,220"
9791191056471,"11,778",9.5,"19,800"
9791191056464,168,9.5,"14,220"
9791191056433,"1,392",9.4,"15,120"
9791191056426,"2,166",9.5,"15,750"
9791191056372,"142,053",9.4,"17,820"
9791191056341,396,9.4,"14,400"
9791191056334,"4,386",9.7,"15,750"
9791191056297,960,9.3,"13,500"
9791191056273,726,9.5,"14,220"
9791191056174,"1,326",9.1,"15,300"
9791191056136,516,9.0,"12,420"
9791191053081,12,9.7,"13,320"
9791191043440,"8,166",9.8,"13,500"
9791191043433,642,9.5,"13,500"
9791191043419,780,8.6,"14,850"
9791191043402,462,7.9,"12,600"
9791191043372,"1,110",9.7,"12,600"
9791191043297,"180,888",9.3,"12,600"
9791191043266,"2,244",8.6,"14,850"
9791191043181,"7,665",9.3,"12,600"
9791191043150,"7,572",9.1,"12,150"
9791191040067,273,4.7,"22,800"
9791191029055,144,9.1,"14,400"
9791191019445,"4,005",9.2,"14,400"
9791191019315,204,9.9,"10,800"
9791191019223,192,9.8,"10,800"
9791191019049,96,9.9,"10,800"
9791191013320,"8,700",9.3,"14,220"
9791191013221,708,9.7,"19,800"
9791191013207,"1,410",9.2,"15,750"
9791191013177,438,9.9,"14,850"
9791191013153,"1,284",9.8,"16,200"
9791191013146,372,9.4,"14,220"
9791191013122,"8,763",10.0,"19,800"
9791191013108,804,9.8,"12,420"
9791191013047,660,9.5,"15,120"
9791191013009,96,9.5,"16,200"
9791191011203,"1,650",10.0,"10,800"
9791191011067,"1,722",9.8,"10,800"
9791191011050,84,9.8,"10,800"
9791191011036,84,9.7,"9,900"
9791191011029,162,9.7,"9,900"
9791191007053,168,10.0,"12,420"
9791191007039,342,10.0,"9,000"
9791191007015,624,10.0,"9,000"
9791190999069,534,7.8,"14,400"
9791190999052,606,9.7,"11,700"
9791190999014,"1,110",8.5,"13,500"
9791190997027,,9.2,"15,300"
9791190994156,"2,004",9.0,"13,500"
9791190991070,"1,368",8.9,"14,220"
9791190980890,372,10.0,"10,800"
9791190980883,714,10.0,"10,800"
9791190980869,"3,606",9.8,"10,800"
9791190980821,654,9.3,"8,820"
9791190980654,210,10.0,"10,800"
9791190980623,852,9.7,"10,800"
9791190980609,768,9.5,"10,800"
9791190980593,"4,104",10.0,"10,800"
9791190980555,168,9.8,"10,800"
9791190980524,648,9.6,"10,800"
9791190980432,"4,374",9.9,"10,800"
9791190980401,132,9.6,"10,800"
9791190980395,870,9.8,"8,820"
9791190980371,"1,320",9.8,"10,800"
9791190980357,186,10.0,"10,800"
9791190980333,726,9.8,"10,800"
9791190980302,672,9.6,"8,820"
9791190980296,186,9.8,"10,800"
9791190980289,108,,"10,800"
9791190980272,234,10.0,"10,800"
9791190980241,810,9.5,"10,800"
9791190980203,648,8.8,"8,820"
9791190980197,120,9.2,"10,800"
9791190980142,804,9.1,"10,800"
9791190980104,180,,"10,800"
9791190980098,402,9.5,"8,820"
9791190980067,186,9.8,"10,800"
9791190980050,282,10.0,"10,800"
9791190977432,"11,274",9.2,"16,200"
9791190977418,"5,430",9.6,"19,800"
9791190977371,546,8.6,"14,400"
9791190977357,624,8.1,"15,300"
9791190977326,"2,532",9.4,"14,850"
9791190977302,540,9.5,"16,200"
9791190977272,330,8.1,"15,300"
9791190977265,"14,889",9.6,"16,200"
9791190977234,870,9.3,"15,300"
9791190977203,12,8.9,"15,300"
9791190977173,"2,832",9.3,"15,300"
9791190977128,,10.0,"16,000"
9791190977111,12,9.1,"16,000"
9791190977098,282,9.4,"15,300"
9791190977074,579,9.7,"14,850"
9791190977050,198,9.3,"15,300"
9791190977036,,9.5,"15,300"
9791190977012,486,7.9,"14,400"
9791190971195,24,10.0,"12,420"
9791190966016,24,9.6,"12,420"
9791190955171,876,9.9,"13,500"
9791190955133,600,9.7,"14,400"
9791190955126,"9,414",8.7,"18,000"
9791190955096,24,8.0,"15,200"
9791190955089,198,9.5,"16,200"
9791190946094,"1,794",,"12,600"
9791190944274,396,10.0,"12,600"
9791190938822,"1,422",9.9,"14,400"
9791190938730,864,9.6,"14,850"
9791190938662,24,9.6,"12,780"
9791190938655,24,9.9,"14,850"
9791190938624,"1,380",9.7,"13,500"
9791190938600,810,7.2,"13,950"
9791190938471,24,9.8,"13,500"
9791190938396,"1,980",9.3,"15,210"
9791190938389,,9.5,"16,110"
9791190938334,"1,044",9.1,"14,400"
9791190938310,90,9.2,"13,950"
9791190938136,96,9.6,"13,500"
9791190933070,108,9.6,"13,500"
9791190931601,372,10.0,"11,700"
9791190931588,678,9.9,"10,800"
9791190931571,786,10.0,"10,800"
9791190931564,744,9.9,"10,800"
9791190931533,711,9.9,"11,700"
9791190931519,342,9.6,"12,600"
9791190931502,906,9.9,"11,700"
9791190931472,"1,134",9.9,"10,800"
9791190931434,336,9.9,"11,700"
9791190931427,,9.4,"17,550"
9791190931410,,9.7,"17,550"
9791190931403,"2,529",9.9,"13,500"
9791190931359,"3,078",9.7,"14,850"
9791190931335,498,9.5,"14,850"
9791190931328,150,9.6,"12,600"
9791190931281,,9.9,"15,750"
9791190931205,540,9.2,"13,320"
9791190931199,"1,704",9.9,"13,500"
9791190931151,"2,094",9.6,"15,120"
9791190931106,,9.7,"16,650"
9791190931083,282,9.0,"15,120"
9791190928076,414,8.7,"14,400"
9791190927963,"24,342",9.8,"13,050"
9791190927796,"1,347",8.9,"13,500"
9791190927727,138,8.7,"14,310"
9791190927642,"3,462",9.3,"13,500"
9791190927345,375,2.0,"11,700"
9791190927123,"11,736",9.4,"14,850"
9791190927116,"14,499",9.7,"12,600"
9791190920056,"1,482",9.3,"16,200"
9791190916288,"1,860",9.5,"13,500"
9791190912198,666,9.4,"14,220"
9791190908948,"2,820",9.7,"10,800"
9791190908825,270,9.4,"16,200"
9791190908795,"2,958",9.8,"13,320"
9791190908771,"5,181",9.6,"15,120"
9791190908764,102,9.5,"13,500"
9791190908740,"4,539",9.9,"10,800"
9791190908719,"1,356",9.3,"13,500"
9791190908702,"1,908",9.8,"11,700"
9791190908696,150,9.1,"12,600"
9791190908634,"13,917",9.3,"13,320"
9791190908603,"1,236",8.7,"13,050"
9791190908535,384,9.1,"12,420"
9791190908443,72,10.0,"11,700"
9791190908221,924,9.8,"13,500"
9791190908184,"4,941",9.9,"10,800"
9791190908146,498,9.4,"14,220"
9791190908108,"6,492",9.5,"13,320"
9791190908092,,9.8,"10,800"
9791190908085,"3,240",9.7,"13,500"
9791190908061,"1,806",9.4,"14,400"
9791190906142,618,9.8,"14,850"
9791190906081,84,9.7,"16,200"
9791190898164,,,"12,600"
9791190898140,12,10.0,"12,600"
9791190897105,60,9.0,"12,420"
9791190897013,114,8.0,"9,900"
9791190897006,108,,"9,900"
9791190893541,774,8.3,"13,500"
9791190893442,162,9.6,"19,800"
9791190893435,336,10.0,"13,500"
9791190893428,396,10.0,"10,710"
9791190893343,120,9.2,"12,600"
9791190885942,168,10.0,"13,500"
9791190885928,"3,936",9.3,"16,200"
9791190885713,"1,602",9.6,"11,700"
9791190885706,192,9.0,"15,120"
9791190885669,"3,318",9.2,"12,600"
9791190885621,"8,667",9.6,"12,600"
9791190885614,288,9.8,"16,020"
9791190885560,"4,398",9.8,"11,700"
9791190885492,174,9.2,"11,700"
9791190885379,"3,258",9.1,"13,050"
9791190885362,"1,794",9.2,"11,700"
9791190885324,198,8.8,"11,700"
9791190885249,,10.0,"13,500"
9791190877299,"3,570",9.2,"16,200"
9791190877251,120,9.8,"16,200"
9791190877084,"1,422",9.0,"17,100"
9791190872140,108,10.0,"13,500"
9791190872027,924,9.9,"13,500"
9791190869133,522,9.9,"11,250"
9791190869126,"5,460",9.0,"11,250"
9791190869034,492,10.0,"11,250"
9791190869027,36,9.9,"10,800"
9791190869003,"1,254",9.5,"12,150"
9791190867412,"1,902",10.0,"11,700"
9791190867115,330,9.8,"11,250"
9791190867108,"1,116",9.9,"13,050"
9791190867092,"1,584",9.8,"11,700"
9791190867016,216,9.8,"11,250"
9791190865401,12,9.9,"15,300"
9791190865197,216,9.4,"14,400"
9791190865104,"1,524",9.4,"16,200"
9791190853187,"3,729",9.6,"15,300"
9791190853088,228,10.0,"20,900"
9791190853071,138,9.9,"19,800"
9791190846233,252,7.8,"13,500"
9791190846219,174,9.8,"12,420"
9791190846202,276,9.8,"13,500"
9791190846189,"3,522",9.4,"16,920"
9791190846172,,9.3,"15,300"
9791190846165,,9.6,"16,200"
9791190846110,"5,052",9.4,"13,320"
9791190846073,"1,974",9.6,"15,120"
9791190846042,306,9.7,"14,220"
9791190846011,"15,684",9.4,"15,120"
9791190836500,132,9.9,"17,550"
9791190831024,24,6.0,"12,600"
9791190831017,12,,"12,600"
9791190831000,12,10.0,"12,600"
9791190826839,"58,971",9.2,"14,400"
9791190826815,480,9.3,"16,200"
9791190826778,270,9.6,"13,500"
9791190826631,630,9.5,"13,050"
9791190826594,"1,194",9.5,"13,500"
9791190826570,606,9.6,"18,900"
9791190826556,"9,339",9.7,"14,400"
9791190826518,228,9.7,"14,400"
9791190826433,"1,146",8.8,"12,600"
9791190826396,90,8.5,"13,050"
9791190826334,114,9.5,"14,400"
9791190826310,264,9.8,"15,300"
9791190826174,132,8.8,"14,850"
9791190820479,"1,026",9.4,"14,400"
9791190820264,"7,275",9.4,"13,500"
9791190808392,"2,568",9.8,"17,550"
9791190808378,66,9.8,"13,320"
9791190808309,36,10.0,"14,850"
9791190808286,492,9.9,"13,320"
9791190808156,,10.0,"21,600"
9791190808125,972,9.6,"11,700"
9791190808101,186,10.0,"15,750"
9791190789607,,,
9791190786867,"4,494",9.3,"14,400"
9791190786850,"1,260",9.7,"12,420"
9791190786836,246,9.1,"13,500"
9791190786805,"2,502",9.8,"10,800"
9791190786799,"1,080",8.5,"11,700"
9791190786782,"1,782",10.0,"14,400"
9791190786775,"3,693",9.6,"12,600"
9791190786768,"4,614",9.8,"12,600"
9791190786713,"3,102",9.9,"13,320"
9791190786607,"1,980",9.9,"11,700"
9791190786508,"3,672",9.5,"11,250"
9791190786492,,,
9791190786478,186,9.6,"12,600"
9791190786461,228,9.7,"12,600"
9791190786355,"10,338",9.1,"13,050"
9791190786232,804,9.8,"10,800"
9791190786096,240,9.6,"12,600"
9791190786034,,9.7,"14,220"
9791190784085,36,9.1,"12,600"
9791190784061,90,8.7,"13,500"
9791190779388,360,9.9,"10,800"
9791190779371,"2,052",9.9,"10,800"
9791190779326,906,9.7,"14,400"
9791190779319,726,9.9,"10,800"
9791190779296,60,9.7,"12,150"
9791190779258,"1,587",9.8,"12,150"
9791190779234,78,9.7,"10,800"
9791190779227,462,9.5,"13,500"
9791190779210,228,9.6,"10,800"
9791190779081,156,9.7,"10,800"
9791190776820,"26,805",9.6,"14,400"
9791190776714,636,9.9,"15,120"
9791190776615,"14,217",9.6,"14,400"
9791190776455,"2,523",9.5,"15,120"
9791190776394,384,9.9,"13,500"
9791190776356,582,9.5,"12,600"
9791190776288,348,8.9,"16,200"
9791190776233,648,9.7,"14,400"
9791190776226,738,9.3,"10,800"
9791190776134,"2,052",9.9,"14,400"
9791190776127,"4,716",9.4,"14,400"
9791190776042,336,9.4,"14,400"
9791190776028,120,9.6,"14,400"
9791190776011,"2,358",9.8,"16,200"
9791190758970,,6.5,"12,600"
9791190758192,"2,010",9.7,"11,700"
9791190758185,300,8.9,"15,750"
9791190758178,138,8.8,"11,700"
9791190758161,96,8.9,"10,800"
9791190758154,294,7.0,"11,700"
9791190758116,282,10.0,"11,700"
9791190758000,,,"35,000"
9791190749145,"9,402",9.3,"11,700"
9791190749138,"4,638",9.5,"11,700"
9791190749107,"2,520",9.5,"15,300"
9791190749008,150,9.3,"12,600"
9791190747622,"1,188",9.6,"12,600"
9791190747608,219,,"13,500"
9791190747158,126,8.0,"12,150"
9791190747141,873,9.8,"9,900"
9791190747134,114,9.3,"13,500"
9791190747127,270,9.4,"11,700"
9791190747110,450,9.7,"14,850"
9791190747103,48,10.0,"14,850"
9791190747066,330,10.0,"14,850"
9791190747059,378,9.8,"9,000"
9791190747028,162,9.8,"11,700"
9791190747011,798,7.0,"11,700"
9791190746021,228,9.8,"10,800"
9791190744294,"1,224",9.9,"10,800"
9791190744225,726,10.0,"13,500"
9791190744218,"2,118",10.0,"13,500"
9791190744201,"2,256",10.0,"13,500"
9791190741071,12,9.8,"16,200"
9791190732291,144,9.8,"8,100"
9791190710169,198,9.5,"14,850"
9791190710121,"2,532",9.1,"12,600"
9791190710053,"6,570",8.3,"14,850"
9791190704397,426,9.9,"12,600"
9791190704199,534,10.0,"12,600"
9791190704182,408,10.0,"14,400"
9791190704168,582,9.5,"11,700"
9791190704144,702,10.0,"11,700"
9791190704120,780,9.7,"13,500"
9791190704069,72,9.8,"11,700"
9791190704014,234,10.0,"12,600"
9791190704007,648,10.0,"11,700"
9791190689274,402,10.0,"12,600"
9791190689267,348,10.0,"13,500"
9791190689250,330,9.8,"12,600"
9791190689182,114,10.0,"11,700"
9791190689168,12,10.0,"12,600"
9791190689076,"1,164",9.9,"16,200"
9791190689045,366,10.0,"11,700"
9791190689038,888,9.8,"10,800"
9791190689021,228,10.0,"10,800"
9791190689007,"1,050",9.8,"11,700"
